timestamp,website_id,requests,error_rate,latency,threat_level,action_taken
2026-01-27T16:21:50.626Z,4,49,0.01,40,low,Monitor
2026-01-27T16:21:50.628Z,5,9,0.01,40,low,Monitor
2026-01-27T16:21:51.124Z,1,492,0.01,40,low,Monitor
2026-01-27T16:21:51.125Z,2,263,0.01,40,low,Monitor
2026-01-27T16:21:51.127Z,3,77,0.01,40,low,Monitor
2026-01-27T16:21:51.129Z,4,35,0.01,40,low,Monitor
2026-01-27T16:21:51.130Z,5,13,0.01,40,low,Monitor
2026-01-27T16:21:51.631Z,1,218,0.01,40,low,Monitor
2026-01-27T16:21:51.632Z,2,374,0.01,40,low,Monitor
2026-01-27T16:21:51.633Z,3,33,0.01,40,low,Monitor
2026-01-27T16:21:51.636Z,5,14,0.01,40,low,Monitor
2026-01-27T16:21:51.635Z,4,47,0.01,40,low,Monitor
2026-01-27T16:21:52.139Z,1,714,0.01,40,low,Monitor
2026-01-27T16:21:52.141Z,2,184,0.01,40,low,Monitor
2026-01-27T16:21:52.143Z,3,77,0.01,40,low,Monitor
2026-01-27T16:21:52.144Z,4,53,0.01,40,low,Monitor
2026-01-27T16:21:52.146Z,5,4,0.01,40,low,Monitor
2026-01-27T16:21:52.640Z,1,700,0.01,40,low,Monitor
2026-01-27T16:21:52.642Z,2,357,0.01,40,low,Monitor
2026-01-27T16:21:52.643Z,3,59,0.01,40,low,Monitor
2026-01-27T16:21:52.644Z,4,21,0.01,40,low,Monitor
2026-01-27T16:21:52.646Z,5,10,0.01,40,low,Monitor
2026-01-27T16:21:53.143Z,2,266,0.01,40,low,Monitor
2026-01-27T16:21:53.145Z,3,53,0.01,40,low,Monitor
2026-01-27T16:21:53.142Z,1,302,0.01,40,low,Monitor
2026-01-27T16:21:53.146Z,4,57,0.01,40,low,Monitor
2026-01-27T16:21:53.148Z,5,13,0.01,40,low,Monitor
2026-01-27T16:21:53.641Z,1,249,0.01,40,low,Monitor
2026-01-27T16:21:53.643Z,2,387,0.01,40,low,Monitor
2026-01-27T16:21:53.645Z,3,66,0.01,40,low,Monitor
2026-01-27T16:21:53.646Z,4,48,0.01,40,low,Monitor
2026-01-27T16:21:53.648Z,5,11,0.01,40,low,Monitor
2026-01-27T16:21:54.142Z,1,306,0.01,40,low,Monitor
2026-01-27T16:21:54.144Z,2,287,0.01,40,low,Monitor
2026-01-27T16:21:54.146Z,3,32,0.01,40,low,Monitor
2026-01-27T16:21:54.148Z,4,18,0.01,40,low,Monitor
2026-01-27T16:21:54.149Z,5,15,0.01,40,low,Monitor
2026-01-27T16:21:54.644Z,1,483,0.01,40,low,Monitor
2026-01-27T16:21:54.646Z,2,257,0.01,40,low,Monitor
2026-01-27T16:21:54.647Z,3,31,0.01,40,low,Monitor
2026-01-27T16:21:54.649Z,4,41,0.01,40,low,Monitor
2026-01-27T16:21:54.650Z,5,12,0.01,40,low,Monitor
2026-01-27T16:21:55.143Z,1,311,0.01,40,low,Monitor
2026-01-27T16:21:55.144Z,2,199,0.01,40,low,Monitor
2026-01-27T16:21:55.148Z,3,63,0.01,40,low,Monitor
2026-01-27T16:21:55.149Z,4,48,0.01,40,low,Monitor
2026-01-27T16:21:55.150Z,5,15,0.01,40,low,Monitor
2026-01-27T16:21:55.644Z,1,230,0.01,40,low,Monitor
2026-01-27T16:21:55.645Z,2,227,0.01,40,low,Monitor
2026-01-27T16:21:55.647Z,3,106,0.01,40,low,Monitor
2026-01-27T16:21:55.649Z,4,25,0.01,40,low,Monitor
2026-01-27T16:21:55.651Z,5,5,0.01,40,low,Monitor
2026-01-27T16:21:56.144Z,1,415,0.01,40,low,Monitor
2026-01-27T16:21:56.145Z,2,339,0.01,40,low,Monitor
2026-01-27T16:21:56.147Z,3,82,0.01,40,low,Monitor
2026-01-27T16:21:56.149Z,4,43,0.01,40,low,Monitor
2026-01-27T16:21:56.151Z,5,13,0.01,40,low,Monitor
2026-01-27T16:21:56.645Z,1,721,0.01,40,low,Monitor
2026-01-27T16:21:56.647Z,2,290,0.01,40,low,Monitor
2026-01-27T16:21:56.648Z,3,36,0.01,40,low,Monitor
2026-01-27T16:21:56.650Z,4,21,0.01,40,low,Monitor
2026-01-27T16:21:56.652Z,5,6,0.01,40,low,Monitor
2026-01-27T16:21:57.146Z,1,694,0.01,40,low,Monitor
2026-01-27T16:21:57.148Z,2,257,0.01,40,low,Monitor
2026-01-27T16:21:57.149Z,3,52,0.01,40,low,Monitor
2026-01-27T16:21:57.151Z,4,24,0.01,40,low,Monitor
2026-01-27T16:21:57.153Z,5,13,0.01,40,low,Monitor
2026-01-27T16:21:57.662Z,1,539,0.01,40,low,Monitor
2026-01-27T16:21:57.663Z,2,195,0.01,40,low,Monitor
2026-01-27T16:21:57.665Z,3,35,0.01,40,low,Monitor
2026-01-27T16:21:57.667Z,4,47,0.01,40,low,Monitor
2026-01-27T16:21:57.671Z,5,10,0.01,40,low,Monitor
2026-01-27T16:21:58.163Z,1,232,0.01,40,low,Monitor
2026-01-27T16:21:58.165Z,2,107,0.01,40,low,Monitor
2026-01-27T16:21:58.167Z,4,53,0.01,40,low,Monitor
2026-01-27T16:21:58.166Z,3,69,0.01,40,low,Monitor
2026-01-27T16:21:58.168Z,5,14,0.01,40,low,Monitor
2026-01-27T16:21:58.664Z,1,260,0.01,40,low,Monitor
2026-01-27T16:21:58.665Z,2,183,0.01,40,low,Monitor
2026-01-27T16:21:58.667Z,3,96,0.01,40,low,Monitor
2026-01-27T16:21:58.668Z,4,59,0.01,40,low,Monitor
2026-01-27T16:21:58.670Z,5,13,0.01,40,low,Monitor
2026-01-27T16:21:59.179Z,1,394,0.01,40,low,Monitor
2026-01-27T16:21:59.180Z,2,110,0.01,40,low,Monitor
2026-01-27T16:21:59.183Z,4,45,0.01,40,low,Monitor
2026-01-27T16:21:59.182Z,3,60,0.01,40,low,Monitor
2026-01-27T16:21:59.185Z,5,12,0.01,40,low,Monitor
2026-01-27T16:21:59.683Z,2,281,0.01,40,low,Monitor
2026-01-27T16:21:59.681Z,1,316,0.01,40,low,Monitor
2026-01-27T16:21:59.684Z,3,31,0.01,40,low,Monitor
2026-01-27T16:21:59.685Z,4,59,0.01,40,low,Monitor
2026-01-27T16:21:59.687Z,5,14,0.01,40,low,Monitor
2026-01-27T16:22:00.198Z,2,145,0.01,40,low,Monitor
2026-01-27T16:22:00.196Z,1,574,0.01,40,low,Monitor
2026-01-27T16:22:00.200Z,3,80,0.01,40,low,Monitor
2026-01-27T16:22:00.201Z,4,54,0.01,40,low,Monitor
2026-01-27T16:22:00.202Z,5,7,0.01,40,low,Monitor
2026-01-27T16:22:00.700Z,1,628,0.01,40,low,Monitor
2026-01-27T16:22:00.703Z,3,68,0.01,40,low,Monitor
2026-01-27T16:22:00.701Z,2,184,0.01,40,low,Monitor
2026-01-27T16:22:00.704Z,4,53,0.01,40,low,Monitor
2026-01-27T16:22:00.706Z,5,14,0.01,40,low,Monitor
2026-01-27T16:22:01.202Z,1,219,0.01,40,low,Monitor
2026-01-27T16:22:01.203Z,2,136,0.01,40,low,Monitor
2026-01-27T16:22:01.205Z,3,119,0.01,40,low,Monitor
2026-01-27T16:22:01.208Z,4,37,0.01,40,low,Monitor
2026-01-27T16:22:01.209Z,5,6,0.01,40,low,Monitor
2026-01-27T16:22:01.703Z,1,2932,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:01.704Z,2,1254,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:01.706Z,3,382,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:01.708Z,4,216,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:01.710Z,5,59,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.216Z,1,2399,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.218Z,2,1247,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.219Z,3,434,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.221Z,4,197,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.222Z,5,59,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.732Z,1,2604,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.734Z,2,1163,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.735Z,3,408,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.738Z,4,190,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:02.739Z,5,47,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.236Z,2,1269,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.238Z,3,374,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.234Z,1,2414,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.240Z,4,216,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.242Z,5,54,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.748Z,1,2565,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.752Z,3,393,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.750Z,2,1407,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.754Z,4,197,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:03.756Z,5,54,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.249Z,1,2904,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.253Z,3,343,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.251Z,2,1390,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.257Z,5,44,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.255Z,4,203,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.750Z,1,2759,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.753Z,3,341,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.751Z,2,1170,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.756Z,4,180,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:04.758Z,5,46,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.250Z,1,2780,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.253Z,3,416,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.252Z,2,1160,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.257Z,5,47,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.255Z,4,177,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.751Z,1,2928,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.752Z,2,1136,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.755Z,3,415,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.763Z,4,216,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:05.767Z,5,45,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.266Z,1,2401,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.268Z,2,1433,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.270Z,3,346,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.272Z,4,193,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.273Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.772Z,1,2565,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.775Z,3,372,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.773Z,2,1182,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.777Z,4,210,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:06.778Z,5,57,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.285Z,1,2312,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.287Z,2,1199,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.289Z,3,382,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.291Z,4,178,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.293Z,5,58,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.787Z,1,2690,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.791Z,3,427,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.789Z,2,1276,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.794Z,4,224,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:07.796Z,5,48,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.290Z,1,2653,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.292Z,2,1109,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.294Z,3,342,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.298Z,4,224,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.312Z,5,50,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.803Z,1,2396,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.805Z,2,1168,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.806Z,3,383,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.808Z,4,183,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:08.809Z,5,59,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.308Z,1,2431,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.309Z,2,1169,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.310Z,3,382,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.311Z,4,179,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.312Z,5,50,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.823Z,1,2631,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.825Z,2,1388,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.826Z,3,449,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.828Z,4,201,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:09.829Z,5,44,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.339Z,1,2723,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.340Z,2,1376,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.342Z,3,335,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.343Z,4,176,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.344Z,5,48,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.842Z,1,2941,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.844Z,2,1108,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.845Z,3,341,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.847Z,4,167,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:10.849Z,5,45,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.343Z,1,2346,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.344Z,2,1329,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.346Z,3,371,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.348Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.347Z,4,165,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.846Z,2,1192,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.845Z,1,2230,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.848Z,3,449,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.849Z,4,213,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:11.850Z,5,54,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.347Z,1,2358,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.349Z,2,1324,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.351Z,3,440,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.352Z,4,206,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.353Z,5,45,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.847Z,1,2816,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.848Z,2,1421,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.849Z,3,410,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.851Z,4,185,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:12.852Z,5,44,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.355Z,1,2889,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.356Z,2,1368,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.357Z,3,407,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.359Z,4,198,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.360Z,5,55,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.858Z,1,2402,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.862Z,3,342,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.860Z,2,1104,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.864Z,4,211,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:13.866Z,5,58,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.373Z,1,2345,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.375Z,2,1431,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.376Z,3,400,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.377Z,4,194,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.378Z,5,57,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.880Z,1,2279,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.884Z,3,435,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.886Z,4,172,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.882Z,2,1453,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:14.888Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.387Z,1,2292,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.389Z,2,1410,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.390Z,3,417,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.392Z,4,220,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.393Z,5,55,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.898Z,1,2520,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.900Z,3,349,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.902Z,5,52,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.901Z,4,183,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:15.899Z,2,1449,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:16.406Z,1,2320,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:16.407Z,2,1393,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:16.408Z,3,363,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:16.410Z,4,180,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:16.411Z,5,53,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:22:16.921Z,1,2573,0.34398663609128355,500,high,IP Blocked
2026-01-27T16:22:16.922Z,2,1718,0.2715056226396227,500,high,IP Blocked
2026-01-27T16:22:16.923Z,3,533,0.3108839759701946,500,high,IP Blocked
2026-01-27T16:22:16.925Z,4,288,0.313806138902642,500,high,IP Blocked
2026-01-27T16:22:16.926Z,5,50,0.3089993731952896,500,high,IP Blocked
2026-01-27T16:22:17.424Z,1,2750,0.25704381154249334,500,high,IP Blocked
2026-01-27T16:22:17.426Z,2,1431,0.26256260239504264,500,high,IP Blocked
2026-01-27T16:22:17.428Z,3,472,0.29145611812178157,500,high,IP Blocked
2026-01-27T16:22:17.432Z,5,67,0.3497254395700792,500,high,IP Blocked
2026-01-27T16:22:17.430Z,4,232,0.2812939087515492,500,high,IP Blocked
2026-01-27T16:22:17.924Z,1,2576,0.2729367498403203,500,high,IP Blocked
2026-01-27T16:22:17.927Z,2,1762,0.25398961923118574,500,high,IP Blocked
2026-01-27T16:22:17.928Z,3,538,0.2816952931287808,500,high,IP Blocked
2026-01-27T16:22:17.929Z,4,285,0.3279121811643489,500,high,IP Blocked
2026-01-27T16:22:17.931Z,5,66,0.3252805062946732,500,high,IP Blocked
2026-01-27T16:22:18.424Z,1,2510,0.3342473510042845,500,high,IP Blocked
2026-01-27T16:22:18.427Z,2,1581,0.3009466789584365,500,high,IP Blocked
2026-01-27T16:22:18.429Z,4,276,0.33717448922411236,500,high,IP Blocked
2026-01-27T16:22:18.428Z,3,413,0.27447515154781366,500,high,IP Blocked
2026-01-27T16:22:18.431Z,5,69,0.25016813817962325,500,high,IP Blocked
2026-01-27T16:22:18.929Z,1,3866,0.28173887410910103,500,high,IP Blocked
2026-01-27T16:22:18.931Z,2,1897,0.29327201697844124,500,high,IP Blocked
2026-01-27T16:22:18.933Z,3,446,0.3411672337153214,500,high,IP Blocked
2026-01-27T16:22:18.934Z,4,220,0.31505432250316123,500,high,IP Blocked
2026-01-27T16:22:18.936Z,5,74,0.2715257200044091,500,high,IP Blocked
2026-01-27T16:22:19.436Z,1,3853,0.261931213785386,500,high,IP Blocked
2026-01-27T16:22:19.439Z,2,1673,0.3340068622919085,500,high,IP Blocked
2026-01-27T16:22:19.444Z,3,432,0.29282268244098336,500,high,IP Blocked
2026-01-27T16:22:19.447Z,4,231,0.3398967492167667,500,high,IP Blocked
2026-01-27T16:22:19.451Z,5,61,0.33474743756935027,500,high,IP Blocked
2026-01-27T16:22:19.947Z,1,3766,0.33662695734165504,500,high,IP Blocked
2026-01-27T16:22:19.948Z,2,1606,0.2682519369524524,500,high,IP Blocked
2026-01-27T16:22:19.949Z,3,508,0.2508639895101143,500,high,IP Blocked
2026-01-27T16:22:19.951Z,4,188,0.2752058306263344,500,high,IP Blocked
2026-01-27T16:22:19.952Z,5,63,0.33040950254034757,500,high,IP Blocked
2026-01-27T16:22:20.452Z,1,3061,0.31443587545800844,500,high,IP Blocked
2026-01-27T16:22:20.453Z,2,1346,0.3000535254387975,500,high,IP Blocked
2026-01-27T16:22:20.454Z,3,391,0.29793671186160936,500,high,IP Blocked
2026-01-27T16:22:20.457Z,5,48,0.3076892358707354,500,high,IP Blocked
2026-01-27T16:22:20.456Z,4,274,0.2801136492690697,500,high,IP Blocked
2026-01-27T16:22:20.965Z,1,3445,0.2640390287801037,500,high,IP Blocked
2026-01-27T16:22:20.968Z,2,1594,0.2633110344300248,500,high,IP Blocked
2026-01-27T16:22:20.971Z,4,182,0.31551995510015796,500,high,IP Blocked
2026-01-27T16:22:20.973Z,5,59,0.3394510879395035,500,high,IP Blocked
2026-01-27T16:22:20.969Z,3,589,0.3076301974915955,500,high,IP Blocked
2026-01-27T16:22:21.467Z,1,3405,0.2606158300772794,500,high,IP Blocked
2026-01-27T16:22:21.469Z,2,1439,0.30793956238761455,500,high,IP Blocked
2026-01-27T16:22:21.471Z,3,586,0.2956457980490947,500,high,IP Blocked
2026-01-27T16:22:21.472Z,4,244,0.29160314310027635,500,high,IP Blocked
2026-01-27T16:22:21.474Z,5,69,0.30007247034193324,500,high,IP Blocked
2026-01-27T16:22:21.969Z,1,3154,0.26718065531451446,500,high,IP Blocked
2026-01-27T16:22:21.971Z,2,1390,0.29159809934594283,500,high,IP Blocked
2026-01-27T16:22:21.973Z,3,466,0.26871961598978167,500,high,IP Blocked
2026-01-27T16:22:21.975Z,4,212,0.3319962350412584,500,high,IP Blocked
2026-01-27T16:22:21.977Z,5,77,0.29098314424069677,500,high,IP Blocked
2026-01-27T16:22:22.471Z,1,2800,0.2569985773941334,500,high,IP Blocked
2026-01-27T16:22:22.472Z,2,1754,0.34995974746130365,500,high,IP Blocked
2026-01-27T16:22:22.473Z,3,565,0.33469955905216897,500,high,IP Blocked
2026-01-27T16:22:22.475Z,4,287,0.333714984861177,500,high,IP Blocked
2026-01-27T16:22:22.476Z,5,64,0.34967444744174137,500,high,IP Blocked
2026-01-27T16:22:22.973Z,1,3789,0.32268903979084745,500,high,IP Blocked
2026-01-27T16:22:22.974Z,2,1672,0.27351749024740035,500,high,IP Blocked
2026-01-27T16:22:22.976Z,3,408,0.27550675018214116,500,high,IP Blocked
2026-01-27T16:22:22.978Z,4,204,0.282648946714784,500,high,IP Blocked
2026-01-27T16:22:22.979Z,5,79,0.2826893567863483,500,high,IP Blocked
2026-01-27T16:22:23.476Z,1,3984,0.2819322943486636,500,high,IP Blocked
2026-01-27T16:22:23.478Z,2,1413,0.3146653615113306,500,high,IP Blocked
2026-01-27T16:22:23.480Z,3,572,0.275688338580331,500,high,IP Blocked
2026-01-27T16:22:23.482Z,4,236,0.3191124026042705,500,high,IP Blocked
2026-01-27T16:22:23.484Z,5,49,0.2509029951828951,500,high,IP Blocked
2026-01-27T16:22:23.984Z,1,2494,0.2633622310763496,500,high,IP Blocked
2026-01-27T16:22:23.987Z,3,555,0.2646693027860726,500,high,IP Blocked
2026-01-27T16:22:23.985Z,2,1860,0.3233075176679517,500,high,IP Blocked
2026-01-27T16:22:23.989Z,4,211,0.2968225606083383,500,high,IP Blocked
2026-01-27T16:22:23.991Z,5,56,0.26866319228783736,500,high,IP Blocked
2026-01-27T16:22:24.494Z,1,2567,0.311408014981383,500,high,IP Blocked
2026-01-27T16:22:24.495Z,2,1290,0.2607147288854248,500,high,IP Blocked
2026-01-27T16:22:24.497Z,3,565,0.2501127213510936,500,high,IP Blocked
2026-01-27T16:22:24.498Z,4,275,0.26699458248483293,500,high,IP Blocked
2026-01-27T16:22:24.499Z,5,61,0.3444039547407193,500,high,IP Blocked
2026-01-27T16:22:24.998Z,1,2847,0.2758673066371046,500,high,IP Blocked
2026-01-27T16:22:25.002Z,4,251,0.25553765788511723,500,high,IP Blocked
2026-01-27T16:22:25.000Z,2,1658,0.28825666536757805,500,high,IP Blocked
2026-01-27T16:22:25.001Z,3,492,0.3438062204221792,500,high,IP Blocked
2026-01-27T16:22:25.004Z,5,71,0.2557279555234562,500,high,IP Blocked
2026-01-27T16:22:25.498Z,1,3269,0.2811004136797297,500,high,IP Blocked
2026-01-27T16:22:25.501Z,2,1909,0.29662043879660593,500,high,IP Blocked
2026-01-27T16:22:25.502Z,3,549,0.26675369236895063,500,high,IP Blocked
2026-01-27T16:22:25.503Z,4,246,0.28717184033032184,500,high,IP Blocked
2026-01-27T16:22:25.505Z,5,74,0.2937860965202101,500,high,IP Blocked
2026-01-27T16:22:25.998Z,1,2826,0.29470479815929645,500,high,IP Blocked
2026-01-27T16:22:26.001Z,2,1611,0.3306150704400816,500,high,IP Blocked
2026-01-27T16:22:26.002Z,3,439,0.29079135596423533,500,high,IP Blocked
2026-01-27T16:22:26.004Z,4,237,0.2603381041583393,500,high,IP Blocked
2026-01-27T16:22:26.005Z,5,75,0.2719036337783155,500,high,IP Blocked
2026-01-27T16:22:26.503Z,1,3775,0.27584511815742085,500,high,IP Blocked
2026-01-27T16:22:26.506Z,2,1446,0.33542672201886264,500,high,IP Blocked
2026-01-27T16:22:26.508Z,3,417,0.3084385210023666,500,high,IP Blocked
2026-01-27T16:22:26.509Z,4,255,0.3029230797653028,500,high,IP Blocked
